remoteId,published,modified,Priorità,Evento speciale,Titolo,Titolo breve,Sottotitolo,Descrizione,Locandina,Inizio,Termine,Quando,Orario,Durata,Dove,lat,lon,address,Pagina web,Contatto email ,Contatto telefonico,Informazioni,Costi,Immagine,Evento - manifestazione,Manifestazione cui fa parte,Tipologia,Materia,Destinatari,Circoscrizione,Struttura ospitante,Associazione,Ente organizzatore,Identificativo
01a7b5de286814d2671aac3cfc70278e,2020-01-02T11:03:00+01:00,2019-07-08T15:35:27+02:00,0,,Usavamo la cinepresa: storie in formato ridotto,,"Immagini, oggetti, suoni del cinema amatoriale del Novecento","
“Usavamo la cinepresa” è un'azione che appartiene al passato. Forse non ancora al passato remoto, ma comunque prima dell'arrivo del digitale. Nell'era delle pellicole “riprendere” o essere “ripresi” è stata un'esperienza comune a molti. Esperienza e gesto che è alla “preistoria” di quello che oggi ripetiamo continuamente, usando lo smartphone.
I formati ridotti indicano le pellicole realizzate in ambito non professionale a partire dagli anni venti fino agli anni ottanta del Novecento. Un campo molto vasto di produzioni filmiche, che vanno dal cinema di famiglia per uso domestico al documentario. Dal punto di visto storico diventano preziosi strumenti per cogliere i cambiamenti dei riti sociali, i modelli di comportamento, le trasformazioni del territorio del secolo scorso. Le storie in formato ridotto incontrano così la “grande Storia”. Le pellicole sono conservate dalla Fondazione Museo storico del Trentino nella sua Cineteca e questa esposizione vuole essere un invito a valorizzare un patrimonio, a renderlo fruibile per il pubblico. I Musei servono anche a questo. Le Gallerie a mettere in scena tutto ciò.",,2020-01-02T11:03:00+01:00,2020-01-05T11:03:00+01:00,"da venerdì 5 luglio 2019 a domenica 3 maggio 2020 (chiuso il lunedì, il 25 dicembre e il 1° gennaio, apertura straordinaria 15 agosto)",da martedì a domenica 9-18,,"Le Gallerie di Piedicastello, Trento",46.071722,11.113636,"Le Gallerie, Galleria Bianca, Piedicastello, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 66, Italia",http://www.museostorico.it/,info@museostorico.it,0461 230482,,ingresso libero,/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/usavamo-la-cinepresa-storie-in-formato-ridotto28/11762591-1-ita-IT/Usavamo-la-cinepresa-storie-in-formato-ridotto.jpg,Evento singolo,,Mostre,"Arte
Fotografia",,Circoscrizione n. 12 - Centro storico - Piedicastello,Le Gallerie di Piedicastello ,,,
6f42b0454ddde9af13510d5d903fd07b,2020-03-10T11:03:00+01:00,2019-07-08T15:41:23+02:00,0,,Usavamo la cinepresa: storie in formato ridotto,,"Immagini, oggetti, suoni del cinema amatoriale del Novecento","
“Usavamo la cinepresa” è un'azione che appartiene al passato. Forse non ancora al passato remoto, ma comunque prima dell'arrivo del digitale. Nell'era delle pellicole “riprendere” o essere “ripresi” è stata un'esperienza comune a molti. Esperienza e gesto che è alla “preistoria” di quello che oggi ripetiamo continuamente, usando lo smartphone.
I formati ridotti indicano le pellicole realizzate in ambito non professionale a partire dagli anni venti fino agli anni ottanta del Novecento. Un campo molto vasto di produzioni filmiche, che vanno dal cinema di famiglia per uso domestico al documentario. Dal punto di visto storico diventano preziosi strumenti per cogliere i cambiamenti dei riti sociali, i modelli di comportamento, le trasformazioni del territorio del secolo scorso. Le storie in formato ridotto incontrano così la “grande Storia”. Le pellicole sono conservate dalla Fondazione Museo storico del Trentino nella sua Cineteca e questa esposizione vuole essere un invito a valorizzare un patrimonio, a renderlo fruibile per il pubblico. I Musei servono anche a questo. Le Gallerie a mettere in scena tutto ciò.",,2020-03-10T11:03:00+01:00,2020-03-15T11:03:00+01:00,"da venerdì 5 luglio 2019 a domenica 3 maggio 2020 (chiuso il lunedì, il 25 dicembre e il 1° gennaio, apertura straordinaria 15 agosto)",da martedì a domenica 9-18,,"Le Gallerie di Piedicastello, Trento",46.071722,11.113636,"Le Gallerie, Galleria Bianca, Piedicastello, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 66, Italia",http://www.museostorico.it/,info@museostorico.it,0461 230482,,ingresso libero,/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/usavamo-la-cinepresa-storie-in-formato-ridotto38/11762891-1-ita-IT/Usavamo-la-cinepresa-storie-in-formato-ridotto.jpg,Evento singolo,,Mostre,"Arte
Fotografia",,Circoscrizione n. 12 - Centro storico - Piedicastello,Le Gallerie di Piedicastello ,,,
3121df535c22561771978b21180f40e2,2019-11-19T11:03:00+01:00,2019-07-08T15:25:25+02:00,0,,Usavamo la cinepresa: storie in formato ridotto,,"Immagini, oggetti, suoni del cinema amatoriale del Novecento","
“Usavamo la cinepresa” è un'azione che appartiene al passato. Forse non ancora al passato remoto, ma comunque prima dell'arrivo del digitale. Nell'era delle pellicole “riprendere” o essere “ripresi” è stata un'esperienza comune a molti. Esperienza e gesto che è alla “preistoria” di quello che oggi ripetiamo continuamente, usando lo smartphone.
I formati ridotti indicano le pellicole realizzate in ambito non professionale a partire dagli anni venti fino agli anni ottanta del Novecento. Un campo molto vasto di produzioni filmiche, che vanno dal cinema di famiglia per uso domestico al documentario. Dal punto di visto storico diventano preziosi strumenti per cogliere i cambiamenti dei riti sociali, i modelli di comportamento, le trasformazioni del territorio del secolo scorso. Le storie in formato ridotto incontrano così la “grande Storia”. Le pellicole sono conservate dalla Fondazione Museo storico del Trentino nella sua Cineteca e questa esposizione vuole essere un invito a valorizzare un patrimonio, a renderlo fruibile per il pubblico. I Musei servono anche a questo. Le Gallerie a mettere in scena tutto ciò.",,2019-11-19T11:03:00+01:00,2019-11-24T11:03:00+01:00,"da venerdì 5 luglio 2019 a domenica 3 maggio 2020 (chiuso il lunedì, il 25 dicembre e il 1° gennaio, apertura straordinaria 15 agosto)",da martedì a domenica 9-18,,"Le Gallerie di Piedicastello, Trento",46.071722,11.113636,"Le Gallerie, Galleria Bianca, Piedicastello, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 66, Italia",http://www.museostorico.it/,info@museostorico.it,0461 230482,,ingresso libero,/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/usavamo-la-cinepresa-storie-in-formato-ridotto20/11762351-1-ita-IT/Usavamo-la-cinepresa-storie-in-formato-ridotto.jpg,Evento singolo,,Mostre,"Arte
Fotografia",,Circoscrizione n. 12 - Centro storico - Piedicastello,Le Gallerie di Piedicastello ,,,
48c3946f5c14343232f958e00ad25777,2020-01-28T11:03:00+01:00,2019-07-08T15:37:47+02:00,0,,Usavamo la cinepresa: storie in formato ridotto,,"Immagini, oggetti, suoni del cinema amatoriale del Novecento","
“Usavamo la cinepresa” è un'azione che appartiene al passato. Forse non ancora al passato remoto, ma comunque prima dell'arrivo del digitale. Nell'era delle pellicole “riprendere” o essere “ripresi” è stata un'esperienza comune a molti. Esperienza e gesto che è alla “preistoria” di quello che oggi ripetiamo continuamente, usando lo smartphone.
I formati ridotti indicano le pellicole realizzate in ambito non professionale a partire dagli anni venti fino agli anni ottanta del Novecento. Un campo molto vasto di produzioni filmiche, che vanno dal cinema di famiglia per uso domestico al documentario. Dal punto di visto storico diventano preziosi strumenti per cogliere i cambiamenti dei riti sociali, i modelli di comportamento, le trasformazioni del territorio del secolo scorso. Le storie in formato ridotto incontrano così la “grande Storia”. Le pellicole sono conservate dalla Fondazione Museo storico del Trentino nella sua Cineteca e questa esposizione vuole essere un invito a valorizzare un patrimonio, a renderlo fruibile per il pubblico. I Musei servono anche a questo. Le Gallerie a mettere in scena tutto ciò.",,2020-01-28T11:03:00+01:00,2020-02-02T11:03:00+01:00,"da venerdì 5 luglio 2019 a domenica 3 maggio 2020 (chiuso il lunedì, il 25 dicembre e il 1° gennaio, apertura straordinaria 15 agosto)",da martedì a domenica 9-18,,"Le Gallerie di Piedicastello, Trento",46.071722,11.113636,"Le Gallerie, Galleria Bianca, Piedicastello, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 66, Italia",http://www.museostorico.it/,info@museostorico.it,0461 230482,,ingresso libero,/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/usavamo-la-cinepresa-storie-in-formato-ridotto32/11762711-1-ita-IT/Usavamo-la-cinepresa-storie-in-formato-ridotto.jpg,Evento singolo,,Mostre,"Arte
Fotografia",,Circoscrizione n. 12 - Centro storico - Piedicastello,Le Gallerie di Piedicastello ,,,
0ca1ea986fe223f6920cf1c3af8ce97c,2020-04-07T11:03:00+02:00,2019-07-08T15:43:40+02:00,0,,Usavamo la cinepresa: storie in formato ridotto,,"Immagini, oggetti, suoni del cinema amatoriale del Novecento","
“Usavamo la cinepresa” è un'azione che appartiene al passato. Forse non ancora al passato remoto, ma comunque prima dell'arrivo del digitale. Nell'era delle pellicole “riprendere” o essere “ripresi” è stata un'esperienza comune a molti. Esperienza e gesto che è alla “preistoria” di quello che oggi ripetiamo continuamente, usando lo smartphone.
I formati ridotti indicano le pellicole realizzate in ambito non professionale a partire dagli anni venti fino agli anni ottanta del Novecento. Un campo molto vasto di produzioni filmiche, che vanno dal cinema di famiglia per uso domestico al documentario. Dal punto di visto storico diventano preziosi strumenti per cogliere i cambiamenti dei riti sociali, i modelli di comportamento, le trasformazioni del territorio del secolo scorso. Le storie in formato ridotto incontrano così la “grande Storia”. Le pellicole sono conservate dalla Fondazione Museo storico del Trentino nella sua Cineteca e questa esposizione vuole essere un invito a valorizzare un patrimonio, a renderlo fruibile per il pubblico. I Musei servono anche a questo. Le Gallerie a mettere in scena tutto ciò.",,2020-04-07T11:03:00+02:00,2020-04-12T11:03:00+02:00,"da venerdì 5 luglio 2019 a domenica 3 maggio 2020 (chiuso il lunedì, il 25 dicembre e il 1° gennaio, apertura straordinaria 15 agosto)",da martedì a domenica 9-18,,"Le Gallerie di Piedicastello, Trento",46.071722,11.113636,"Le Gallerie, Galleria Bianca, Piedicastello, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 66, Italia",http://www.museostorico.it/,info@museostorico.it,0461 230482,,ingresso libero,/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/usavamo-la-cinepresa-storie-in-formato-ridotto42/11763011-1-ita-IT/Usavamo-la-cinepresa-storie-in-formato-ridotto.jpg,Evento singolo,,Mostre,"Arte
Fotografia",,Circoscrizione n. 12 - Centro storico - Piedicastello,Le Gallerie di Piedicastello ,,,
e5bcea0b4aa465d957e9f294f825560f,2019-12-31T12:45:00+01:00,2019-07-08T17:12:12+02:00,0,,Wildlife,,Sculture animali di Jürgen Lingl-Rebetez,"
Più di 30 sculture sono raccolte in quattro nuclei tematici. Accanto al pantheon selvaggio dei Grandi Carnivori trovano spazio i gruppi delle specie artiche, di ambienti temperati, infine un angolo dove l'autore concede il suo tributo artistico e passionale al cavallo, un animale di sicuro non minacciato ma che l'uomo va lentamente &quot;dimenticando&quot; dopo averlo reso un elemento cardine della sua storia.
La visita alla mostra si connota in primis come un'esperienza estetica ed emozionale, supportata dalla grandiosità delle opere esposte, ma le informazioni a corredo delle specie rappresentate permettono di approfondire anche lo stato di conservazione, il presente complesso e il futuro fosco di questi spettacolari compagni di viaggio.Dietro l'eccellenza del risultato c'è la profonda conoscenza anatomica di Rebetez, che ha memorizzato e fatto propri i rapporti dimensionali, le proporzioni e le armonie tra corpi e crani, mandibole e mascelle, occhi e narici, e li ripropone sulla superficie scabra del legno aggredito dalla motosega.
Jürgen Lingl-Rebetez è un artista tedesco, nato nel 1971 in Baviera; la passione per il disegno e la pittura dei più svariati soggetti (animali, persone e paesaggi), intensa in lui fin dall'infanzia, lo portò, all'età di 20 anni, alla prima esibizione dei suoi studi artistici di nudo presso una galleria d'arte di Dachau. Successivamente si specializzò in scultura lignea grazie a un apprendistato presso il maestro Hans-Joachim Seitfudem, per poi trasferirsi in Svizzera nel 1996 e diventare un artista indipendente, incominciando a esplorare le potenzialità espressive della motosega. Oggi, le opere di Jürgen Lingl-Rebetez, poi trasferitosi in Francia dal 1999, sono esposte in collezioni pubbliche e private in tutta Europa, USA, Canada, Russia, Australia, Singapore e Hong Kong.",,2019-12-31T12:45:00+01:00,2020-01-12T12:45:00+01:00,da sabato 15 giugno 2019 a domenica 12 gennaio 2020 (chiuso il lunedì e il 25 dicembre),"dal martedì al venerdì 10-18, sabato e domenica 10-19",,"MUSE, Museo delle Scienze, Corso del Lavoro e della Scienza 3, Trento",46.062601,11.114763,"MUSE, 3, Corso del Lavoro e della Scienza, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",https://www.muse.it,museinfo@muse.it,0461 270311,"Aperture straordinarie:
5 agosto 2019 ore 10-18
dal 10 al 25 agosto 2019 ore 10-19
26 agosto 2019 ore 10-18
1 novembre 2019 ore 10-19
26 dicembre 2019 ore 10-19
30 dicembre 2019 ore 10-18
1 gennaio 2020 ore 13-196 gennaio 2020 ore 10-19","intero € 10,00, ridotto € 8,00 ",/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/wildlife24/11764169-1-ita-IT/Wildlife.jpg,Evento singolo,,Mostre,"Arte
Scultura",,,Muse,,,
e608f804b39b2f1c9962adbd78d4c89e,2019-11-12T12:45:00+01:00,2019-07-08T17:07:28+02:00,0,,Wildlife,,Sculture animali di Jürgen Lingl-Rebetez,"
Più di 30 sculture sono raccolte in quattro nuclei tematici. Accanto al pantheon selvaggio dei Grandi Carnivori trovano spazio i gruppi delle specie artiche, di ambienti temperati, infine un angolo dove l'autore concede il suo tributo artistico e passionale al cavallo, un animale di sicuro non minacciato ma che l'uomo va lentamente &quot;dimenticando&quot; dopo averlo reso un elemento cardine della sua storia.
La visita alla mostra si connota in primis come un'esperienza estetica ed emozionale, supportata dalla grandiosità delle opere esposte, ma le informazioni a corredo delle specie rappresentate permettono di approfondire anche lo stato di conservazione, il presente complesso e il futuro fosco di questi spettacolari compagni di viaggio.Dietro l'eccellenza del risultato c'è la profonda conoscenza anatomica di Rebetez, che ha memorizzato e fatto propri i rapporti dimensionali, le proporzioni e le armonie tra corpi e crani, mandibole e mascelle, occhi e narici, e li ripropone sulla superficie scabra del legno aggredito dalla motosega.
Jürgen Lingl-Rebetez è un artista tedesco, nato nel 1971 in Baviera; la passione per il disegno e la pittura dei più svariati soggetti (animali, persone e paesaggi), intensa in lui fin dall'infanzia, lo portò, all'età di 20 anni, alla prima esibizione dei suoi studi artistici di nudo presso una galleria d'arte di Dachau. Successivamente si specializzò in scultura lignea grazie a un apprendistato presso il maestro Hans-Joachim Seitfudem, per poi trasferirsi in Svizzera nel 1996 e diventare un artista indipendente, incominciando a esplorare le potenzialità espressive della motosega. Oggi, le opere di Jürgen Lingl-Rebetez, poi trasferitosi in Francia dal 1999, sono esposte in collezioni pubbliche e private in tutta Europa, USA, Canada, Russia, Australia, Singapore e Hong Kong.",,2019-11-12T12:45:00+01:00,2019-11-17T12:45:00+01:00,da sabato 15 giugno 2019 a domenica 12 gennaio 2020 (chiuso il lunedì e il 25 dicembre),"dal martedì al venerdì 10-18, sabato e domenica 10-19",,"MUSE, Museo delle Scienze, Corso del Lavoro e della Scienza 3, Trento",46.062601,11.114763,"MUSE, 3, Corso del Lavoro e della Scienza, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",https://www.muse.it,museinfo@muse.it,0461 270311,"Aperture straordinarie:
5 agosto 2019 ore 10-18
dal 10 al 25 agosto 2019 ore 10-19
26 agosto 2019 ore 10-18
1 novembre 2019 ore 10-19
26 dicembre 2019 ore 10-19
30 dicembre 2019 ore 10-18
1 gennaio 2020 ore 13-196 gennaio 2020 ore 10-19","intero € 10,00, ridotto € 8,00 ",/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/wildlife16/11763919-1-ita-IT/Wildlife.jpg,Evento singolo,,Mostre,"Arte
Scultura",,,Muse,,,
c0bd891dc468e0a1aac6e5c204dabc4c,2019-11-26T12:45:00+01:00,2019-07-08T17:08:45+02:00,0,,Wildlife,,Sculture animali di Jürgen Lingl-Rebetez,"
Più di 30 sculture sono raccolte in quattro nuclei tematici. Accanto al pantheon selvaggio dei Grandi Carnivori trovano spazio i gruppi delle specie artiche, di ambienti temperati, infine un angolo dove l'autore concede il suo tributo artistico e passionale al cavallo, un animale di sicuro non minacciato ma che l'uomo va lentamente &quot;dimenticando&quot; dopo averlo reso un elemento cardine della sua storia.
La visita alla mostra si connota in primis come un'esperienza estetica ed emozionale, supportata dalla grandiosità delle opere esposte, ma le informazioni a corredo delle specie rappresentate permettono di approfondire anche lo stato di conservazione, il presente complesso e il futuro fosco di questi spettacolari compagni di viaggio.Dietro l'eccellenza del risultato c'è la profonda conoscenza anatomica di Rebetez, che ha memorizzato e fatto propri i rapporti dimensionali, le proporzioni e le armonie tra corpi e crani, mandibole e mascelle, occhi e narici, e li ripropone sulla superficie scabra del legno aggredito dalla motosega.
Jürgen Lingl-Rebetez è un artista tedesco, nato nel 1971 in Baviera; la passione per il disegno e la pittura dei più svariati soggetti (animali, persone e paesaggi), intensa in lui fin dall'infanzia, lo portò, all'età di 20 anni, alla prima esibizione dei suoi studi artistici di nudo presso una galleria d'arte di Dachau. Successivamente si specializzò in scultura lignea grazie a un apprendistato presso il maestro Hans-Joachim Seitfudem, per poi trasferirsi in Svizzera nel 1996 e diventare un artista indipendente, incominciando a esplorare le potenzialità espressive della motosega. Oggi, le opere di Jürgen Lingl-Rebetez, poi trasferitosi in Francia dal 1999, sono esposte in collezioni pubbliche e private in tutta Europa, USA, Canada, Russia, Australia, Singapore e Hong Kong.",,2019-11-26T12:45:00+01:00,2019-12-01T12:45:00+01:00,da sabato 15 giugno 2019 a domenica 12 gennaio 2020 (chiuso il lunedì e il 25 dicembre),"dal martedì al venerdì 10-18, sabato e domenica 10-19",,"MUSE, Museo delle Scienze, Corso del Lavoro e della Scienza 3, Trento",46.062601,11.114763,"MUSE, 3, Corso del Lavoro e della Scienza, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",https://www.muse.it,museinfo@muse.it,0461 270311,"Aperture straordinarie:
5 agosto 2019 ore 10-18
dal 10 al 25 agosto 2019 ore 10-19
26 agosto 2019 ore 10-18
1 novembre 2019 ore 10-19
26 dicembre 2019 ore 10-19
30 dicembre 2019 ore 10-18
1 gennaio 2020 ore 13-196 gennaio 2020 ore 10-19","intero € 10,00, ridotto € 8,00 ",/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/wildlife18/11763979-1-ita-IT/Wildlife.jpg,Evento singolo,,Mostre,"Arte
Scultura",,,Muse,,,
cd3067e2ad455e6e950e2531fe7b1f81,2019-12-26T12:45:00+01:00,2019-07-08T17:11:32+02:00,0,,Wildlife,,Sculture animali di Jürgen Lingl-Rebetez,"
Più di 30 sculture sono raccolte in quattro nuclei tematici. Accanto al pantheon selvaggio dei Grandi Carnivori trovano spazio i gruppi delle specie artiche, di ambienti temperati, infine un angolo dove l'autore concede il suo tributo artistico e passionale al cavallo, un animale di sicuro non minacciato ma che l'uomo va lentamente &quot;dimenticando&quot; dopo averlo reso un elemento cardine della sua storia.
La visita alla mostra si connota in primis come un'esperienza estetica ed emozionale, supportata dalla grandiosità delle opere esposte, ma le informazioni a corredo delle specie rappresentate permettono di approfondire anche lo stato di conservazione, il presente complesso e il futuro fosco di questi spettacolari compagni di viaggio.Dietro l'eccellenza del risultato c'è la profonda conoscenza anatomica di Rebetez, che ha memorizzato e fatto propri i rapporti dimensionali, le proporzioni e le armonie tra corpi e crani, mandibole e mascelle, occhi e narici, e li ripropone sulla superficie scabra del legno aggredito dalla motosega.
Jürgen Lingl-Rebetez è un artista tedesco, nato nel 1971 in Baviera; la passione per il disegno e la pittura dei più svariati soggetti (animali, persone e paesaggi), intensa in lui fin dall'infanzia, lo portò, all'età di 20 anni, alla prima esibizione dei suoi studi artistici di nudo presso una galleria d'arte di Dachau. Successivamente si specializzò in scultura lignea grazie a un apprendistato presso il maestro Hans-Joachim Seitfudem, per poi trasferirsi in Svizzera nel 1996 e diventare un artista indipendente, incominciando a esplorare le potenzialità espressive della motosega. Oggi, le opere di Jürgen Lingl-Rebetez, poi trasferitosi in Francia dal 1999, sono esposte in collezioni pubbliche e private in tutta Europa, USA, Canada, Russia, Australia, Singapore e Hong Kong.",,2019-12-26T12:45:00+01:00,2019-12-29T12:45:00+01:00,da sabato 15 giugno 2019 a domenica 12 gennaio 2020 (chiuso il lunedì e il 25 dicembre),"dal martedì al venerdì 10-18, sabato e domenica 10-19",,"MUSE, Museo delle Scienze, Corso del Lavoro e della Scienza 3, Trento",46.062601,11.114763,"MUSE, 3, Corso del Lavoro e della Scienza, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",https://www.muse.it,museinfo@muse.it,0461 270311,"Aperture straordinarie:
5 agosto 2019 ore 10-18
dal 10 al 25 agosto 2019 ore 10-19
26 agosto 2019 ore 10-18
1 novembre 2019 ore 10-19
26 dicembre 2019 ore 10-19
30 dicembre 2019 ore 10-18
1 gennaio 2020 ore 13-196 gennaio 2020 ore 10-19","intero € 10,00, ridotto € 8,00 ",/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/wildlife23/11764129-1-ita-IT/Wildlife.jpg,Evento singolo,,Mostre,"Arte
Scultura",,,Muse,,,
5433200f67e2239909468437ccd66839,2019-11-19T12:45:00+01:00,2019-07-08T17:08:03+02:00,0,,Wildlife,,Sculture animali di Jürgen Lingl-Rebetez,"
Più di 30 sculture sono raccolte in quattro nuclei tematici. Accanto al pantheon selvaggio dei Grandi Carnivori trovano spazio i gruppi delle specie artiche, di ambienti temperati, infine un angolo dove l'autore concede il suo tributo artistico e passionale al cavallo, un animale di sicuro non minacciato ma che l'uomo va lentamente &quot;dimenticando&quot; dopo averlo reso un elemento cardine della sua storia.
La visita alla mostra si connota in primis come un'esperienza estetica ed emozionale, supportata dalla grandiosità delle opere esposte, ma le informazioni a corredo delle specie rappresentate permettono di approfondire anche lo stato di conservazione, il presente complesso e il futuro fosco di questi spettacolari compagni di viaggio.Dietro l'eccellenza del risultato c'è la profonda conoscenza anatomica di Rebetez, che ha memorizzato e fatto propri i rapporti dimensionali, le proporzioni e le armonie tra corpi e crani, mandibole e mascelle, occhi e narici, e li ripropone sulla superficie scabra del legno aggredito dalla motosega.
Jürgen Lingl-Rebetez è un artista tedesco, nato nel 1971 in Baviera; la passione per il disegno e la pittura dei più svariati soggetti (animali, persone e paesaggi), intensa in lui fin dall'infanzia, lo portò, all'età di 20 anni, alla prima esibizione dei suoi studi artistici di nudo presso una galleria d'arte di Dachau. Successivamente si specializzò in scultura lignea grazie a un apprendistato presso il maestro Hans-Joachim Seitfudem, per poi trasferirsi in Svizzera nel 1996 e diventare un artista indipendente, incominciando a esplorare le potenzialità espressive della motosega. Oggi, le opere di Jürgen Lingl-Rebetez, poi trasferitosi in Francia dal 1999, sono esposte in collezioni pubbliche e private in tutta Europa, USA, Canada, Russia, Australia, Singapore e Hong Kong.",,2019-11-19T12:45:00+01:00,2019-11-24T12:45:00+01:00,da sabato 15 giugno 2019 a domenica 12 gennaio 2020 (chiuso il lunedì e il 25 dicembre),"dal martedì al venerdì 10-18, sabato e domenica 10-19",,"MUSE, Museo delle Scienze, Corso del Lavoro e della Scienza 3, Trento",46.062601,11.114763,"MUSE, 3, Corso del Lavoro e della Scienza, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",https://www.muse.it,museinfo@muse.it,0461 270311,"Aperture straordinarie:
5 agosto 2019 ore 10-18
dal 10 al 25 agosto 2019 ore 10-19
26 agosto 2019 ore 10-18
1 novembre 2019 ore 10-19
26 dicembre 2019 ore 10-19
30 dicembre 2019 ore 10-18
1 gennaio 2020 ore 13-196 gennaio 2020 ore 10-19","intero € 10,00, ridotto € 8,00 ",/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/wildlife17/11763949-1-ita-IT/Wildlife.jpg,Evento singolo,,Mostre,"Arte
Scultura",,,Muse,,,
2be110088260b3d7333638562d08294d,2019-12-03T12:45:00+01:00,2019-07-08T17:09:19+02:00,0,,Wildlife,,Sculture animali di Jürgen Lingl-Rebetez,"
Più di 30 sculture sono raccolte in quattro nuclei tematici. Accanto al pantheon selvaggio dei Grandi Carnivori trovano spazio i gruppi delle specie artiche, di ambienti temperati, infine un angolo dove l'autore concede il suo tributo artistico e passionale al cavallo, un animale di sicuro non minacciato ma che l'uomo va lentamente &quot;dimenticando&quot; dopo averlo reso un elemento cardine della sua storia.
La visita alla mostra si connota in primis come un'esperienza estetica ed emozionale, supportata dalla grandiosità delle opere esposte, ma le informazioni a corredo delle specie rappresentate permettono di approfondire anche lo stato di conservazione, il presente complesso e il futuro fosco di questi spettacolari compagni di viaggio.Dietro l'eccellenza del risultato c'è la profonda conoscenza anatomica di Rebetez, che ha memorizzato e fatto propri i rapporti dimensionali, le proporzioni e le armonie tra corpi e crani, mandibole e mascelle, occhi e narici, e li ripropone sulla superficie scabra del legno aggredito dalla motosega.
Jürgen Lingl-Rebetez è un artista tedesco, nato nel 1971 in Baviera; la passione per il disegno e la pittura dei più svariati soggetti (animali, persone e paesaggi), intensa in lui fin dall'infanzia, lo portò, all'età di 20 anni, alla prima esibizione dei suoi studi artistici di nudo presso una galleria d'arte di Dachau. Successivamente si specializzò in scultura lignea grazie a un apprendistato presso il maestro Hans-Joachim Seitfudem, per poi trasferirsi in Svizzera nel 1996 e diventare un artista indipendente, incominciando a esplorare le potenzialità espressive della motosega. Oggi, le opere di Jürgen Lingl-Rebetez, poi trasferitosi in Francia dal 1999, sono esposte in collezioni pubbliche e private in tutta Europa, USA, Canada, Russia, Australia, Singapore e Hong Kong.",,2019-12-03T12:45:00+01:00,2019-12-08T12:45:00+01:00,da sabato 15 giugno 2019 a domenica 12 gennaio 2020 (chiuso il lunedì e il 25 dicembre),"dal martedì al venerdì 10-18, sabato e domenica 10-19",,"MUSE, Museo delle Scienze, Corso del Lavoro e della Scienza 3, Trento",46.062601,11.114763,"MUSE, 3, Corso del Lavoro e della Scienza, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",https://www.muse.it,museinfo@muse.it,0461 270311,"Aperture straordinarie:
5 agosto 2019 ore 10-18
dal 10 al 25 agosto 2019 ore 10-19
26 agosto 2019 ore 10-18
1 novembre 2019 ore 10-19
26 dicembre 2019 ore 10-19
30 dicembre 2019 ore 10-18
1 gennaio 2020 ore 13-196 gennaio 2020 ore 10-19","intero € 10,00, ridotto € 8,00 ",/var/comunetn/storage/images/aree-tematiche/turismo/eventi/tutti-gli-eventi/wildlife19/11764009-1-ita-IT/Wildlife.jpg,Evento singolo,,Mostre,"Arte
Scultura",,,Muse,,,
